1490714597527	7	51	-7	-75	-93	99526	424	6.524616619572043E-4	-20.92753791809082	0.0	0.0	5.0	10.0	9792.0	311	-0.6717303395271301	4.522464752197266	0.0	2060.0	1996.0	2564.0	70	70	70	70	64096740
1490714597532	7	51	-10	-60	-90	99526	424	0.0012031167279928923	-61.92461395263672	0.0	0.0	17.0	31.0	9823.0	317	-3.1784026622772217	-3.3588690757751465	0.0	2040.0	2024.0	2572.0	70	70	70	70	64101654
1490714597537	7	51	-10	-60	-90	99529	424	0.0010867707896977663	-58.42674255371094	0.0	0.0	27.0	6.0	9795.0	324	-5.3936357498168945	-10.086380958557129	0.0	2036.0	2084.0	2584.0	70	70	70	70	64106567
1490714597542	7	51	-8	-48	-96	99529	424	0.0010173022747039795	-57.454322814941406	0.0	0.0	19.0	-42.0	9747.0	331	-7.445949554443359	-17.431875228881836	0.0	2044.0	2096.0	2584.0	70	70	70	70	64111846
1490714597546	7	51	-8	-48	-96	99517	424	0.0010972365271300077	-60.9498176574707	0.0	0.0	8.0	-51.0	9747.0	338	-9.446828842163086	-24.87684440612793	0.0	2060.0	2048.0	2572.0	70	70	70	70	64116699
1490714597553	7	51	-4	-54	-86	99517	424	5.682236514985561E-4	-30.471458435058594	0.0	0.0	1.0	-15.0	9792.0	345	-8.79583740234375	-18.422046661376953	0.0	2064.0	2000.0	2564.0	70	70	70	70	64121612
1490714597556	7	51	-4	-54	-86	99523	424	6.213522865436971E-4	-32.740264892578125	0.0	0.0	9.0	20.0	9832.0	353	-8.044960975646973	-11.401756286621094	0.0	2056.0	2008.0	2568.0	70	70	70	70	64126647
1490714597562	7	51	0	-70	-92	99523	424	9.026150801219046E-4	-40.24020767211914	0.0	0.0	17.0	15.0	9821.0	360	-5.999288082122803	-11.642810821533203	0.0	2036.0	2064.0	2580.0	70	70	70	70	64132049
1490714597565	7	51	0	-70	-92	99529	424	8.228807128034532E-4	-33.53165054321289	0.0	0.0	12.0	-28.0	9763.0	367	-4.115706920623779	-12.802549362182617	0.0	2040.0	2104.0	2588.0	70	70	70	70	64136718
1490714597572	7	51	-11	-75	-97	99529	424	8.354989695362747E-4	-35.63176345825195	0.0	0.0	0.0	-48.0	9730.0	375	-2.569584846496582	-14.86207103729248	0.0	2060.0	2072.0	2580.0	70	70	70	70	64141662
1490714597577	7	51	-11	-75	-97	99526	424	9.626079117879272E-4	-43.86326217651367	0.0	0.0	-13.0	-20.0	9753.0	382	-1.203089714050293	-16.928834915161133	0.0	2064.0	2016.0	2564.0	70	70	70	70	64147033
1490714597580	7	51	-7	-55	-99	99526	424	0.0010873437859117985	-47.1757926940918	0.0	0.0	-6.0	29.0	9796.0	390	0.025556117296218872	-17.636415481567383	0.0	2060.0	2000.0	2564.0	70	70	70	70	64151641
1490714597586	7	51	-7	-55	-99	99517	424	9.81045770458877E-4	-47.13432693481445	0.0	0.0	7.0	43.0	9807.0	398	-0.8203241229057312	-15.237540245056152	0.0	2040.0	2040.0	2572.0	70	70	70	70	64156738
1490714597591	7	51	-7	-49	-91	99517	424	8.755218586884439E-4	-39.593467712402344	0.0	0.0	15.0	6.0	9766.0	405	-1.5276951789855957	-13.39059066772461	0.0	2040.0	2088.0	2584.0	70	70	70	70	64161682
1490714597596	7	51	-7	-49	-91	99523	424	7.865987718105316E-4	-0.32107535004615784	0.0	0.0	10.0	-33.0	9722.0	413	1.8914660215377808	-6.550081729888916	0.0	2044.0	2092.0	2580.0	70	70	70	70	64166717
1490714597600	7	51	-13	-57	-85	99529	424	7.933365413919091E-4	-8.745917320251465	0.0	0.0	-1.0	-30.0	9736.0	420	4.981470108032227	-1.0620118379592896	0.0	2064.0	2036.0	2568.0	70	70	70	70	64171630
1490714597607	7	51	-13	-57	-85	99532	424	8.534398511983454E-4	-18.98977279663086	0.0	0.0	-5.0	14.0	9788.0	428	7.808021068572998	4.563314914703369	0.0	2064.0	1996.0	2560.0	70	70	70	70	64177215
1490714597612	7	51	-12	-66	-88	99526	424	8.814969914965332E-4	-18.575376510620117	0.0	0.0	2.0	46.0	9825.0	435	10.416259765625	10.83044719696045	0.0	2044.0	2016.0	2568.0	70	70	70	70	64181793
1490714597615	7	51	-12	-66	-88	99526	424	0.0016034399159252644	-60.67149353027344	0.0	0.0	9.0	28.0	9810.0	442	7.051445484161377	-0.6624109148979187	0.0	2036.0	2072.0	2580.0	70	70	70	70	64186798
1490714597625	7	51	-6	-68	-94	99526	424	0.0015024174936115742	-59.60432434082031	0.0	0.0	6.0	-13.0	9762.0	450	3.766007900238037	-11.935219764709473	0.0	2044.0	2100.0	2588.0	70	70	70	70	64191772
1490714597627	7	51	-6	-68	-94	99523	424	8.660174207761884E-4	-29.8775634765625	0.0	0.0	-1.0	-28.0	9755.0	457	5.032729148864746	-5.905208587646484	0.0	2056.0	2056.0	2576.0	70	70	70	70	64196807
1490714597631	7	51	0	-62	-92	99523	424	9.759280364960432E-4	-39.07605743408203	0.0	0.0	-5.0	4.0	9798.0	464	6.074014186859131	-0.4854644238948822	0.0	2060.0	2008.0	2564.0	70	70	70	70	64201721
1490714597636	7	51	0	-62	-92	99535	424	0.0010551005834713578	-41.60139846801758	0.0	0.0	5.0	43.0	9838.0	471	7.155032157897949	5.466483116149902	0.0	2056.0	2004.0	2564.0	70	70	70	70	64206878
1490714597642	7	51	-1	-53	-89	99535	424	0.0010076449252665043	-36.8011589050293	0.0	0.0	12.0	38.0	9830.0	478	8.399479866027832	11.467430114746094	0.0	2040.0	2048.0	2576.0	70	70	70	70	64211975
