1493186967708	7	48	0	0	0	0	0	0.0	0.0	0.0	0.0	8.0	-4.0	-3333.0	0	-86.78571319580078	-23.926620483398438	0.0	2044.0	2044.0	2576.0	0	0	0	0	0
1493186967709	7	48	0	0	0	0	0	0.0	0.0	0.0	0.0	10.0	-5.0	-3333.0	0	-96.57107543945312	-26.62095069885254	0.0	2044.0	2044.0	2576.0	0	0	0	0	0
1493186967710	7	48	0	0	0	0	0	0.0	0.0	0.0	0.0	12.0	-6.0	-3333.0	0	-105.364013671875	-29.04134750366211	0.0	2044.0	2044.0	2576.0	0	0	0	0	0
1493186967722	7	48	-74	-6	-92	98568	331	0.0	0.0	0.0	0.0	14.0	-7.0	-3333.0	0	-114.14163970947266	-41.26171112060547	0.0	2044.0	2044.0	2576.0	70	70	70	70	257691284
1493186967722	7	48	-71	1	-93	98559	331	0.0	0.0	0.0	0.0	16.0	-8.0	-3333.0	0	-122.0280990600586	-52.21782302856445	0.0	2044.0	2044.0	2576.0	70	70	70	70	257696136
1493186967723	7	48	-71	1	-93	98553	330	0.0	0.0	0.0	0.0	17.0	-9.0	-3333.0	0	-129.11387634277344	-62.042816162109375	0.0	2044.0	2044.0	2576.0	70	70	70	70	257701171
1493186967724	7	48	-71	1	-93	98553	330	0.0	0.0	0.0	0.0	17.0	-9.0	-3333.0	0	-129.11387634277344	-62.042816162109375	0.0	2044.0	2044.0	2576.0	70	70	70	70	257701171
1493186967730	7	48	-72	0	-96	98553	330	0.0	0.0	0.0	0.0	19.0	-10.0	-3333.0	0	-115.76000213623047	-55.57672119140625	0.0	2044.0	2044.0	2576.0	70	70	70	70	257706176
1493186967732	7	48	-72	0	-96	98553	330	0.0	0.0	0.0	0.0	20.0	-11.0	-3334.0	0	-103.78266143798828	-49.78226089477539	0.0	2044.0	2044.0	2576.0	70	70	70	70	257710937
1493186967737	7	48	-65	3	-91	98556	330	0.0	0.0	0.0	0.0	21.0	-11.0	-3334.0	0	-93.0396499633789	-44.58799362182617	0.0	2044.0	2044.0	2576.0	70	70	70	70	257716003
1493186967743	7	48	-65	3	-91	98556	330	0.0	0.0	0.0	0.0	21.0	-11.0	-3334.0	0	-93.0396499633789	-44.58799362182617	0.0	2044.0	2044.0	2576.0	70	70	70	70	257716003
1493186967744	7	48	-65	3	-91	98559	331	0.0	0.0	0.0	0.0	22.0	-12.0	-3333.0	0	-83.40284729003906	-39.931819915771484	0.0	2044.0	2044.0	2576.0	70	70	70	70	257721313
1493186967747	7	48	-70	-4	-94	98556	331	0.0	0.0	0.0	0.0	24.0	-13.0	-3333.0	0	-74.75787353515625	-35.75815963745117	0.0	2044.0	2044.0	2576.0	70	70	70	70	257726013
1493186967753	7	54	-70	-4	-94	98556	331	0.0	0.0	0.0	0.0	25.0	-14.0	-3333.0	0	-67.00259399414062	-32.01657485961914	0.0	2044.0	2044.0	2576.0	70	70	70	70	257731170
1493186967757	7	54	-69	-1	-93	98562	331	0.0	0.0	0.0	0.0	26.0	-14.0	-3333.0	0	-60.04582214355469	-28.66298484802246	0.0	2044.0	2044.0	2576.0	70	70	70	70	257735961
1493186967762	7	54	-69	-1	-93	98562	331	0.0	0.0	0.0	0.0	27.0	-15.0	-3333.0	0	-53.80617904663086	-25.65654182434082	0.0	2044.0	2044.0	2576.0	70	70	70	70	257740966
1493186967767	7	54	-71	-3	-89	98556	331	0.0	0.0	0.0	0.0	29.0	-15.0	-3333.0	0	-48.210105895996094	-22.962432861328125	0.0	2044.0	2044.0	2576.0	70	70	70	70	257746002
1493186967772	7	54	-71	-3	-89	98556	331	0.0	0.0	0.0	0.0	30.0	-16.0	-3332.0	0	-43.19174575805664	-20.548498153686523	0.0	2044.0	2044.0	2576.0	70	70	70	70	257751007
1493186967779	7	54	-66	-2	-98	98565	331	0.0	0.0	0.0	0.0	31.0	-17.0	-3332.0	0	-38.691219329833984	-18.386173248291016	0.0	2044.0	2044.0	2572.0	70	70	70	70	257756317
1493186967785	7	54	-66	-2	-98	98562	330	0.0	0.0	0.0	0.0	31.0	-17.0	-3332.0	0	-34.655181884765625	-16.44934844970703	0.0	2044.0	2044.0	2572.0	70	70	70	70	257761047
1493186967788	7	54	-69	-1	-97	98559	330	0.0	0.0	0.0	0.0	32.0	-17.0	-3332.0	0	-31.035249710083008	-14.71407699584961	0.0	2044.0	2044.0	2576.0	70	70	70	70	257766204
1493186967792	7	54	-69	-1	-97	98562	331	0.0	0.0	0.0	0.0	32.0	-17.0	-3332.0	0	-27.788284301757812	-13.159316062927246	0.0	2044.0	2044.0	2576.0	70	70	70	70	257770965
1493186967797	7	54	-64	-4	-90	98559	331	0.0	0.0	0.0	0.0	33.0	-18.0	-3332.0	0	-24.875518798828125	-11.765889167785645	0.0	2044.0	2044.0	2576.0	70	70	70	70	257776031
1493186967802	7	54	-64	-4	-90	98559	331	0.0	0.0	0.0	0.0	33.0	-19.0	-3332.0	0	-22.262020111083984	-10.517226219177246	0.0	2044.0	2044.0	2576.0	70	70	70	70	257781005
1493186967811	7	54	-69	-7	-93	98565	331	0.0	0.0	0.0	0.0	34.0	-19.0	-3332.0	0	-19.917129516601562	-9.398279190063477	0.0	2044.0	2044.0	2576.0	70	70	70	70	257786041
1493186967812	7	54	-69	-7	-93	98574	331	0.0	0.0	0.0	0.0	34.0	-20.0	-3332.0	0	-17.813188552856445	-8.395959854125977	0.0	2044.0	2044.0	2576.0	70	70	70	70	257790985
